1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,7704WHRRSN132BR,110005192166,HARRISON ELECTROPOLISHING,13002 BRITTMOORE PARK DR,HOUSTON,HARRIS,TX,77041,,,29.850194,-95.585385,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1324222977579,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,76065CHPRR300WA,110000459183,CHAPARRAL STEEL MIDLOTHIAN LP,300 WARD RD,MIDLOTHIAN,ELLIS,TX,76065,,,32.458249,-97.036607,,GERDAU USA INC,194081451,GERDAU USA INC,NA,,,NO,331,Primary Metals,,,,,,,331110,,,,,,1324222958023,Mercury  And Mercury Compounds,YES,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,630.600,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,630.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.800,6.000,0.000,0.000,0.000,0.000,0.000,135.800,0.000,67.500,0.000,0.000,0.000,67.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203.300,766.640,0.000,0.000,630.840,135.800,0.000,0.000,0.000,0.000,67.500,0.000,0.000,834.140,,PRODUCTION,0.960
2024,77643WSTMNHWY73,110035783658,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,,,29.853056,-94.095278,,VEOLIA N.A. INC.,081134987,,VEOLIA ENVIRONNEMENT SA,494763675,,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324223142605,tert-Butyl alcohol,NO,0000075650,75-65-0,5751,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.000,59.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.000,4.000,0.000,0.000,4.000,0.000,0.000,0.000,59.000,0.000,0.000,25127.000,0.000,25190.000,,ACTIVITY,1.000
2024,7757WBZCHM15215,110037446546,VERDANT ENERGY SOLUTIONS - LIBERTY,1502 FORT WORTH ST,LIBERTY,LIBERTY,TX,77575,,,30.057738,-94.814487,,VERDANT SPECIALTY SOLUTIONS US LLC,117935276,VERDANT SPECIALTY SOLUTIONS US LLC,NA,,,NO,325,Chemicals,,,,,,,325998,,,,,,1324222524567,Benzyl chloride,NO,0000100447,100-44-7,19430,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,7932WNLCDN241NR,110060258778,CHAMPIONX-DENVER CITY,2410 N HWY 214,DENVER CITY,YOAKUM,TX,79323,,,33.035509,-102.819444,,NA,,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222898710,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,7940WWSTRN332EA,110035038063,WESTERN MARKETING INC.,3302 E SLATON HWY,LUBBOCK,LUBBOCK,TX,79404,,,33.523210,-101.793240,,RELADYNE LLC,079742657,RELADYNE LLC,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222728053,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,77017LYNDL12000,110058113704,HOUSTON REFINING LP,12000 LAWNDALE ST,HOUSTON,HARRIS,TX,77017,,,29.709843,-95.236270,,LYONDELLBASELL FINANCE CO,181843095,LYONDELLBASELL FINANCE CO,LYONDELLBASELL INDUSTRIES N.V.,NA,,NO,324,Petroleum,,,,,,,324110,325110,,,,,1324222916456,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,158.000,6.000,0.000,0.000,164.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,172.000,8.000,0.000,0.000,0.000,5.040,2.960,0.000,0.000,0.000,164.000,0.000,0.000,172.000,,PRODUCTION,0.990
2024,77511SLTNCFM291,110070377148,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,1 MONSANTO RD FM 2917,ALVIN,BRAZORIA,TX,775110000,,,29.284406,-95.261322,,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,078449293,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324223110317,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.370
2024,79912BRDRSVINTO,110000600154,VINTON STEEL LLC,I-10 & VINTON RD,VINTON,EL PASO,TX,79835,,,31.965340,-106.585052,,NA,,NA,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1324222657569,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,148.000,928.000,18.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1094.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1641870.000,0.000,0.000,0.000,1641870.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1641870.000,1094.770,0.000,0.000,1094.770,0.000,0.000,0.000,0.000,0.000,1641870.000,0.000,0.000,1642964.770,,PRODUCTION,1.150
2024,7706WTWPLY1255C,110060261746,HOLCIM SOLUTIONS & PRODUCTS US LLC,12055 CUTTEN ROAD,HOUSTON,HARRIS,TX,77066,,,29.955330,-95.524180,,HOLCIM PARTICIPATIONS (US),081260273,,HOLCIM LTD,NA,HOLCIM LTD,NO,325,Chemicals,,,,,,,325211,,,,,,1324223106776,Aluminum (fume or dust),NO,0007429905,7429-90-5,149476,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,48.000,0.000,0.000,0.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,,PRODUCTION,1.000
2024,77592TXSCTLOOP1,110032911669,VALERO REFINING-TEXAS LP,1301 LOOP 197 S,TEXAS CITY,GALVESTON,TX,77590,,,29.408131,-94.912433,,VALERO ENERGY CORP,079391280,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324223006418,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,3274.700,152.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3426.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.000,0.000,0.000,343.200,2.100,0.000,0.000,0.000,0.000,0.000,346.900,0.000,0.000,151.100,0.000,0.000,151.100,0.000,0.000,0.000,0.000,71.800,0.000,0.000,0.000,0.000,71.800,0.000,569.800,3773.800,0.000,0.000,3426.900,346.900,0.000,0.000,0.000,0.000,151.100,0.000,71.800,3996.700,,PRODUCTION,0.960
2024,78403CSTLR1300C,110000501993,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,1300 CANTWELL LN,CORPUS CHRISTI,NUECES,TX,78407,,,27.810775,-97.436658,,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324223064369,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2326.600,1316.500,24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.708,3668.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.380,0.000,0.000,0.000,0.000,0.000,35.380,0.360,0.000,0.000,0.000,0.000,0.360,0.000,0.000,0.000,0.000,65.400,0.000,0.000,0.000,0.000,65.400,0.000,101.140,3703.688,0.000,0.000,3668.308,35.380,0.000,1567.100,0.000,0.000,0.360,8173.800,65.400,13510.348,,PRODUCTION,0.950
2024,78359CCDNTHWY36,110000599807,OCCIDENTAL CHEMICAL CORP,4133 HWY 361,GREGORY,SAN PATRICIO,TX,78359,,,27.883611,-97.241383,,OCCIDENTAL PETROLEUM CORP,006908354,OCCIDENTAL PETROLEUM CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324223152238,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3725.000,987.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4712.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4712.000,0.000,0.000,4712.000,0.000,0.000,0.000,0.000,0.000,0.000,71060207.000,0.000,71064919.000,,PRODUCTION,1.050
2024,77465CHVRNSTATE,110056970568,CHEVRON PHILLIPS CHEMICAL CO LP SWEENY COMPLEX,21441 LOOP 419,SWEENY,BRAZORIA,TX,77480,,,29.081543,-95.741714,,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,CHEVRON PHILLIPS CHEMICAL CO LLC,NA,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1324223042324,Ethylene,NO,0000074851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,175406.000,61169.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236575.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3262.000,0.000,3262.000,0.000,3262.000,236575.000,0.000,0.000,231057.000,0.000,0.000,0.000,0.000,0.000,0.000,2800134.000,3262.000,3034453.000,5518.000,PRODUCTION,1.090
2024,77627NNLCMHWY36,110033444850,PHILLIPS 66 PIPELINE LLC-BEAUMONT TERMINAL,HWY 366 1/2 MILE E OF INTERSECTION W HWY 347,NEDERLAND,JEFFERSON,TX,77627,,,29.997801,-93.983184,,PHILLIPS 66,078378508,,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222582342,Cumene,NO,0000098828,98-82-8,18309,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,19.000,96.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,3.000,0.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,115.000,0.000,0.000,115.000,0.000,0.000,0.000,3.000,0.000,3.000,92.000,0.000,213.000,,PRODUCTION,0.800
2024,77507WLCHM11200,110000463034,MULTI-CHEM GROUP BAYPORT TX FACILITY,11200 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,,,29.618130,-95.043900,,HALLIBURTON ENERGY SERVICES INC,043296920,HALLIBURTON ENERGY SERVICES INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222619114,Nonylphenol,NO,N530,N530,1827619,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,551.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,551.000,14.880,9.120,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.000,0.000,0.000,0.000,2007.000,0.000,2126.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,29.000,0.000,0.000,0.000,0.000,0.000,0.000,9.120,0.000,2165.000,2677.880,0.000,0.000,551.000,119.400,2007.480,0.000,29.000,0.000,0.000,5.000,9.120,2721.000,0.000,PRODUCTION,2.590
2024,7815WMNTRS169JR,110038319637,MUNTERS,16900 JORDAN,SCHERTZ,GUADALUPE,TX,78154,,,29.594320,-98.303390,,MUNTERS CORP,048172621,MUNTERS CORP,NA,,NA,NO,333,Machinery,,,,,,,333415,,,,,,1324222825097,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90126.000,90126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90126.000,0.000,0.000,90126.000,,PRODUCTION,1.160
2024,77522XXNCH3525D,110000463178,EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),3525 DECKER DR,BAYTOWN,HARRIS,TX,77520,,,29.739340,-95.022404,,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1324223025065,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,420.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,222.000,0.000,0.000,0.000,0.000,0.000,0.000,222.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,222.000,717.000,0.000,0.000,495.000,222.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,717.000,,PRODUCTION,1.180
2024,75604STHWS600FO,110005058098,SOUTHWEST STEEL CASTING CO LLC,600 FOUNDRY DR,LONGVIEW,GREGG,TX,75604,,,32.501370,-94.812780,,SOUTHWEST ACQUISITIONS,066345323,GREENBRIER COS,NA,,NA,NO,331,Primary Metals,,,,,,,331513,,,,,,1324222939643,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,260.000,0.000,0.000,10.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,260.000,,PRODUCTION,0.740
2024,78741DVNCD5204E,110000465489,SPANSION LLC,5204 E BEN WHITE BLVD,AUSTIN,TRAVIS,TX,78741,,,30.217500,-97.723056,,NA,NA,CYPRESS SEMICONDUCTOR CORP,,,NA,NO,334,Computers and Electronic Products,,,,,,,334413,,,,,,1324222713861,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,270.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,270.000,26250.000,0.000,26250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26250.000,26520.000,0.000,0.000,270.000,0.000,26250.000,0.000,0.000,0.000,0.000,34467.000,0.000,60987.000,,PRODUCTION,0.950
2024,75062MHWKL2730C,110056144961,NCH CORP MOHAWK LABS DIV,2730 CARL RD,IRVING,DALLAS,TX,75062,,,32.842889,-96.929722,,NCH CORP,008963910,NCH CORP,NA,,NA,NO,325,Chemicals,,,,,,,325612,,,,,,1324222983912,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,76063LDCST11HER,110022448190,OLDCASTLE PRECAST INC,1100 HERITAGE PKWY,MANSFIELD,TARRANT,TX,76063,,,32.550660,-97.127830,,CRH AMERICAS INC,037176591,CRH AMERICAS INC,CRH PLC,NA,,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1324222577215,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.028,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.060,0.000,0.000,0.046,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.060,,PRODUCTION,0.860
2024,77643WSTMNHWY73,110035783658,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,,,29.853056,-94.095278,,VEOLIA N.A. INC.,081134987,,VEOLIA ENVIRONNEMENT SA,494763675,,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324223138494,Carbofuran,NO,0001563662,1563-66-2,88666,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,38694.000,0.000,38701.000,,ACTIVITY,1.000
